"060040180001";0;1;"2018-01-02";2;"0902";0;0;0;2;1;2;516;0;0;0;50;3;3;01;1;1;1;3;1;0;0;00;1;02;00;;7;40;"14";3;0;1;0;1;3;0;4;1;1;"-612803,712";"-1156330,277";"-612803,712";"-1156330,277";"-612808,229";"-1156337,612";"";"";"";"dálnice";"D1";"3072845";"";"Opaènıkesmìruúseku";"Pomalı";"583839";"";"GN_V0.1UIR-ADR_410";"2"
"060040180002";0;1;"2018-01-03";3;"1160";3;0;4;2;1;2;204;0;0;0;510;3;8;01;5;1;1;3;1;0;0;00;1;01;00;;3;39;"16";3;1;1;0;1;1;500;2;1;1;"-616665,499";"-1151891,455";"-616665,499";"-1151891,455";"-616664,356";"-1151889,266";"";"";"";"dálnice";"D1";"3072852";"";"Souhlasnısesmìremúseku";"Pomalı";"582964";"";"GN_V0.1UIR-ADR_410";"2"
"060040180003";0;1;"2018-01-10";3;"1545";1;4;0;1;1;2;503;0;0;1;650;3;3;01;4;3;1;3;1;0;0;00;1;03;00;;3;39;"05";1;0;1;0;1;3;400;2;1;1;"-606674,259";"-1161767,198";"-606674,259";"-1161767,198";"-606676,86";"-1161771,532";"";"";"";"dálnice";"D1";"3072857";"";"Souhlasnısesmìremúseku";"Pomalı";"583669";"";"GN_V0.1UIR-ADR_410";"2"
"060040180004";0;1;"2018-01-01";1;"2560";1;4;0;1;1;0;503;0;0;1;400;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;3;39;"05";3;0;1;0;1;3;200;3;1;1;"-608491,813";"-1160787,91";"-608483,219";"-1160770,721";"-608483,93";"-1160772,509";"";"";"";"dálnice";"D1";"1752519";"";"Souhlasnısesmìremúseku";"Rychlı";"583669";"";"GN_V0.1UIR-ADR_410";"2"
"060040180005";0;1;"2018-01-13";6;"0740";3;0;9;2;1;2;508;0;0;0;600;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;12;"05";1;0;1;0;1;3;500;2;2;1;"-610224,05";"-1159983,962";"-610224,05";"-1159983,962";"-610226,362";"-1159987,65";"";"";"";"dálnice";"D1";"1416936";"";"Opaènıkesmìruúseku";"Rychlı";"583545";"";"GN_V0.1UIR-ADR_410";"2"
"060040180006";0;1;"2018-01-16";2;"1210";1;4;0;1;1;2;204;0;0;2;6900;3;8;01;5;1;1;5;1;0;0;00;1;03;00;;7;48;"15";3;0;1;0;1;3;3200;3;1;1;"-615573,868";"-1152875,2";"-615573,868";"-1152875,2";"-615578,23";"-1152879,159";"";"";"";"dálnice";"D1";"3072903";"";"Souhlasnısesmìremúseku";"Pomalı";"583154";"";"GN_V0.1UIR-ADR_410";"2"
"060040180007";0;1;"2018-01-16";2;"1720";1;2;0;1;1;2;508;0;0;1;700;3;8;01;5;5;1;3;1;0;0;00;1;02;00;;7;62;"14";9;0;0;0;1;3;100;3;1;1;"-604533,15";"-1162759,357";"-604533,15";"-1162759,357";"-604539,481";"-1162779,673";"";"";"";"dálnice";"D1";"1293219";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"33430";"GN_V0.1UIR-ADR_410";"1"
"060040180008";0;1;"2018-01-19";5;"1255";9;0;0;2;1;2;508;0;0;0;550;3;3;01;5;1;1;3;1;0;0;00;1;01;00;;7;10;"07";9;0;1;0;1;3;500;3;1;1;"-617653,507";"-1151604,333";"-617653,507";"-1151604,333";"-617655,816";"-1151620,71";"";"";"";"dálnice";"D1";"3072853";"";"Souhlasnısesmìremúseku";"Pomalı";"582964";"";"GN_V0.1UIR-ADR_410";"2"
"060042182001";0;1;"2018-01-01";1;"0060";3;0;4;2;1;0;203;0;0;0;1200;2;3;01;2;7;1;3;1;1;0;00;1;01;00;;3;31;"00";1;1;0;0;1;1;500;2;1;1;"-601862,011";"-1164055,593";"-601862,011";"-1164055,593";"-601864,847";"-1164060,666";"";"";"";"dálnice";"D1";"1293212";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"27537";"GN_V0.1UIR-ADR_410";"1"
"060042182002";0;1;"2018-01-01";1;"0060";4;0;0;1;1;2;202;1;0;0;800;2;3;01;2;7;1;3;1;0;0;00;1;01;00;;5;47;"08";1;0;0;0;1;3;800;2;1;1;"-601862,011";"-1164055,593";"-601862,011";"-1164055,593";"-601864,847";"-1164060,666";"";"";"";"dálnice";"D1";"1293212";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"27537";"GN_V0.1UIR-ADR_410";"1"
"060042182003";0;1;"2018-01-08";1;"0760";1;4;0;1;1;2;503;0;0;1;3250;2;3;01;3;2;1;3;1;0;0;00;1;03;00;;5;19;"";3;0;1;1;2;1;1200;2;1;1;"-593059,704";"-1164763,342";"-593059,704";"-1164763,342";"-593061,094";"-1164757,673";"";"";"";"dálnice";"D1";"3512791";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"31666";"GN_V0.1UIR-ADR_410";"1"
"060042182004";0;1;"2018-01-08";1;"0760";1;4;0;1;1;2;503;0;0;2;3000;2;3;01;1;2;1;3;1;0;0;00;1;03;00;;5;47;"15";3;0;1;0;1;1;1000;3;1;1;"-593059,704";"-1164763,342";"-593059,704";"-1164763,342";"-593061,094";"-1164757,673";"";"";"";"dálnice";"D1";"3512791";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"31666";"GN_V0.1UIR-ADR_410";"1"
"060042182005";0;1;"2018-01-08";1;"0760";1;4;0;1;1;2;503;0;0;1;3500;2;3;01;1;2;1;3;1;0;0;00;1;03;00;;3;47;"07";3;0;1;0;1;1;1000;2;1;1;"-593059,704";"-1164763,342";"-593059,704";"-1164763,342";"-593061,094";"-1164757,673";"";"";"";"dálnice";"D1";"3512791";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"31666";"GN_V0.1UIR-ADR_410";"1"
"060042182006";0;1;"2018-01-16";2;"1240";1;3;0;1;1;2;204;0;1;0;3400;5;8;01;5;3;1;3;1;0;0;00;1;05;00;;6;26;"15";9;1;1;0;1;3;1500;2;1;1;"-586716,758";"-1163293,751";"-586716,758";"-1163293,751";"-586719,725";"-1163299,879";"";"";"";"dálnice";"D1";"3512896";"";"Souhlasnısesmìremúseku";"Pomalı";"584037";"";"GN_V0.1UIR-ADR_410";"2"
"060042182007";0;1;"2018-01-16";2;"1240";1;4;0;1;1;2;204;0;0;1;3100;3;6;01;5;3;1;3;1;0;0;00;1;04;00;;7;35;"16";9;0;1;0;1;3;700;3;1;1;"-586716,758";"-1163293,751";"-586716,758";"-1163293,751";"-586719,725";"-1163299,879";"";"";"";"dálnice";"D1";"3512896";"";"Souhlasnısesmìremúseku";"Pomalı";"584037";"";"GN_V0.1UIR-ADR_410";"2"
"060042182008";0;1;"2018-01-16";2;"1960";3;0;6;2;1;2;508;0;0;0;500;3;8;01;5;5;1;0;0;0;0;09;1;01;00;;7;26;"15";9;0;1;0;1;1;0;3;1;1;"-586716,758";"-1163293,751";"-586716,758";"-1163293,751";"-586719,725";"-1163299,879";"";"";"";"dálnice";"D1";"3512896";"";"Souhlasnısesmìremúseku";"Pomalı";"584037";"";"GN_V0.1UIR-ADR_410";"2"
"060042182009";0;1;"2018-01-20";6;"2060";3;0;9;2;1;2;504;0;0;0;50;3;3;01;1;4;1;0;0;0;0;09;1;01;00;;5;26;"11";9;0;1;0;1;1;0;0;1;1;"-601198,636";"-1164173,654";"-601198,636";"-1164173,654";"-601206,265";"-1164205,619";"";"";"";"místníkomunikace";"";"725423";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"23051";"GN_V0.1UIR-ADR_410";"1"
"060042182010";0;1;"2018-01-27";6;"1160";3;0;4;1;1;2;204;0;0;1;2600;2;3;01;1;1;1;3;4;0;0;00;3;01;00;;3;26;"09";2;1;1;0;1;1;2500;2;1;1;"-592617,409";"-1164621,01";"-592617,409";"-1164621,01";"-592618,435";"-1164623,363";"";"";"";"dálnice";"D1";"1417083";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"36048";"GN_V0.1UIR-ADR_410";"1"
"060042182011";0;1;"2018-01-27";6;"1960";3;0;4;2;1;2;209;0;0;0;1050;2;3;01;1;6;1;3;3;0;0;00;1;01;00;;3;39;"05";9;1;1;1;1;3;800;2;1;1;"-592130,609";"-1164142,508";"-592130,609";"-1164142,508";"-592125,729";"-1164147,499";"";"";"";"dálnice";"D1";"3531846";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"";"GN_V0.1UIR-ADR_410";"1"
"060042182012";0;1;"2018-01-27";6;"2115";3;0;4;2;1;2;209;0;0;0;700;2;3;01;1;6;1;3;2;0;0;00;1;01;00;;3;39;"07";1;1;1;1;1;1;400;2;1;5;"-594079,51";"-1164772,016";"-594079,51";"-1164772,016";"-594078,884";"-1164767,373";"";"";"";"dálnice";"D1";"3512791";"";"Souhlasnısesmìremúseku";"Pomalı";"582786";"";"GN_V0.1UIR-ADR_410";"1"
"060043183001";0;2;"2018-01-02";2;"0220";5;0;0;2;4;0;100;0;0;0;110;3;3;01;2;7;1;3;1;0;0;00;1;01;00;;3;04;"05";1;0;1;0;1;1;100;2;1;1;"-594627,714";"-1183850,283";"-594627,714";"-1183850,283";"-594619,721";"-1183849,056";"";"";"";"dálnice";"D2";"3072818";"";"Souhlasnısesmìremúseku";"Pomalı";"585009";"";"GN_V0.1UIR-ADR_410";"2"
