"050040180004";0;11;"2018-01-16";2;"0725";3;0;9;2;1;2;204;0;0;0;430;3;8;01;5;2;1;3;1;0;0;00;1;01;00;;5;13;"95";1;1;0;0;1;1;400;2;1;1;"-665408,625";"-1048160,684";"-665408,625";"-1048160,684";"-665409,8";"-1048152,173";"";"";"";"dálnice";"D11";"3531821";"";"Souhlasnısesmìremúseku";"Pomalı";"570168";"";"GN_V0.1UIR-ADR_410";"2"
"050040180005";0;11;"2018-01-16";2;"1243";3;0;4;2;1;2;204;0;0;0;1200;3;8;01;5;1;1;3;1;0;0;00;1;01;00;;3;26;"14";3;1;0;0;1;3;1000;2;1;1;"-670814,599";"-1047534,793";"-670814,599";"-1047534,793";"-670815,008";"-1047538,216";"";"";"";"dálnice";"D11";"1329469";"";"Souhlasnısesmìremúseku";"Pomalı";"570524";"";"GN_V0.1UIR-ADR_410";"2"
"050040180006";0;11;"2018-01-15";1;"2560";3;0;4;2;1;0;510;0;0;0;150;3;8;01;1;6;1;3;3;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-665791,52";"-1048193,716";"-665791,52";"-1048193,716";"-665791,907";"-1048184,632";"";"";"";"dálnice";"D11";"3531821";"";"Souhlasnısesmìremúseku";"Pomalı";"570168";"";"GN_V0.1UIR-ADR_410";"2"
"050040180007";0;11;"2018-01-18";4;"1745";1;4;0;1;1;2;508;0;0;1;1300;2;3;01;1;6;1;3;1;0;0;00;1;02;00;;5;13;"11";3;0;1;0;1;1;500;4;1;1;"-669523,265";"-1047959,958";"-669523,265";"-1047959,958";"-669522,182";"-1047956,36";"";"";"";"dálnice";"D11";"1861928";"";"Souhlasnısesmìremúseku";"Pomalı";"570524";"";"GN_V0.1UIR-ADR_410";"2"
"050040180008";0;11;"2018-01-18";4;"1750";4;0;0;1;1;2;206;1;0;0;2000;2;3;01;1;6;1;3;1;0;0;00;1;03;00;;3;47;"15";3;0;0;0;1;1;2000;3;1;1;"-669344,263";"-1048005,632";"-669344,263";"-1048005,632";"-669344,248";"-1048005,575";"";"";"";"dálnice";"D11";"1861928";"";"Souhlasnısesmìremúseku";"Pomalı";"570524";"";"GN_V0.1UIR-ADR_410";"2"
"050040180010";0;11;"2018-01-25";4;"1945";3;0;4;2;1;0;203;0;0;0;150;2;1;01;1;4;1;1;1;0;0;00;3;01;00;;3;47;"97";1;1;1;0;1;3;50;2;1;1;"-645905,355";"-1042693,134";"-645905,355";"-1042693,134";"-645903,98";"-1042694,142";"";"";"";"dálnice";"D11";"3322179";"";"Souhlasnısesmìremúseku";"Pomalı";"570931";"";"GN_V0.1UIR-ADR_410";"2"
"050040180011";0;11;"2018-02-05";1;"0450";9;0;0;2;1;2;209;0;0;0;30;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;47;"15";12;0;0;0;1;3;30;2;1;1;"-664714,467";"-1047981,986";"-664714,467";"-1047981,986";"-664713,492";"-1047985,175";"";"";"";"dálnice";"D11";"3069420";"";"Souhlasnısesmìremúseku";"Pomalı";"570168";"";"GN_V0.1UIR-ADR_410";"2"
"050040180012";0;11;"2018-02-07";3;"0834";3;0;3;2;7;0;605;0;0;0;5345;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;5;47;"12";9;1;0;0;1;1;5000;3;1;1;"-666487,163";"-1048157,295";"-666487,163";"-1048157,295";"-666486,13";"-1048149,396";"";"";"";"dálnice";"D11";"1329520";"";"Souhlasnısesmìremúseku";"Pomalı";"570168";"";"GN_V0.1UIR-ADR_410";"2"
"050040180014";0;11;"2018-02-17";6;"1700";3;0;4;2;1;2;203;0;0;0;1300;3;1;01;1;1;1;3;0;0;0;00;1;01;00;;5;16;"07";3;0;1;0;1;3;800;2;3;1;"-664639,397";"-1047967,786";"-664621,189";"-1047954,933";"-664620,975";"-1047955,581";"";"";"";"dálnice";"D11";"3513015";"";"Souhlasnısesmìremúseku";"Pomalı";"570494";"";"GN_V0.1UIR-ADR_410";"2"
"050206180001";6;;"2018-01-01";1;"0540";3;0;1;2;1;3;511;0;0;0;1051;2;3;01;1;4;1;1;1;0;0;00;3;01;00;;3;39;"04";1;1;1;0;1;5;1000;7;4;1;"-639663,585";"-1041295,182";"-639663,585";"-1041295,182";"-639667,556";"-1041297,637";"HradecKrálové";"Severní";"";"místníkomunikace";"";"265923";"";"Souhlasnısesmìremúseku";"Pomalı";"569810";"130401";"GN_V0.1UIR-ADR_410";"1"
