"030040170001";0;5;"2017-01-09";1;"2560";3;0;4;2;1;0;508;0;0;0;640;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-793403,53";"-1065827,49";"-793403,53";"-1065827,49";"-793399,146";"-1065834,415";"";"";"";"dálnice";"D5";"715142";"";"Souhlasnısesmìremúseku";"Pomalı";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040170002";0;5;"2017-01-09";1;"2560";3;0;4;2;1;0;508;0;0;0;640;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-794404,975";"-1067205,485";"-794404,975";"-1067205,485";"-794400,754";"-1067207,414";"";"";"";"dálnice";"D5";"1344562";"";"Souhlasnısesmìremúseku";"Pomalı";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040170003";0;5;"2017-02-09";4;"2160";1;4;0;1;1;2;508;0;0;1;1000;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;6;62;"15";9;0;1;0;1;3;500;3;1;1;"-829396,411";"-1073879,484";"-829396,411";"-1073879,484";"-829388,849";"-1073877,314";"";"";"";"dálnice";"D5";"1313865";"";"Souhlasnısesmìremúseku";"Pomalı";"559164";"";"GN_V0.1UIR-ADR_410";"2"
"030041171001";0;5;"2017-01-04";3;"2215";3;0;4;2;1;2;204;0;0;0;2072;3;8;01;5;7;0;3;1;0;0;00;1;02;00;;7;26;"15";9;1;1;0;1;1;450;3;1;1;"-853149,09";"-1069591,271";"-853149,09";"-1069591,271";"-853150,814";"-1069595,886";"";"";"";"dálnice";"D5";"3069707";"";"Souhlasnısesmìremúseku";"Pomalı";"560928";"";"GN_V0.1UIR-ADR_410";"2"
"030041171002";0;5;"2017-01-05";4;"0805";3;0;3;2;1;2;204;0;0;0;700;3;5;01;1;2;1;3;1;0;0;00;1;01;00;;3;39;"14";3;1;1;0;1;1;600;2;1;1;"-865113,215";"-1063096,907";"-865113,215";"-1063096,907";"-865112,571";"-1063107,638";"";"";"";"dálnice";"D5";"715039";"";"Souhlasnısesmìremúseku";"Pomalı";"560758";"";"GN_V0.1UIR-ADR_410";"2"
"030041171003";0;5;"2017-01-05";4;"1650";3;0;4;2;1;2;204;0;0;0;9700;3;3;01;5;2;1;3;1;0;0;00;1;02;00;;3;17;"08";1;1;1;0;1;3;2000;2;1;1;"-856882,224";"-1067373,302";"-856882,224";"-1067373,302";"-856881,848";"-1067372,683";"";"";"";"dálnice";"D5";"827676";"";"Souhlasnısesmìremúseku";"Pomalı";"560723";"";"GN_V0.1UIR-ADR_410";"2"
"030041171004";0;5;"2017-01-06";5;"0750";3;0;4;2;1;2;204;0;0;0;592;3;3;01;1;2;1;3;1;0;0;00;1;01;00;;3;35;"05";9;1;1;0;1;3;400;2;1;1;"-875856,72";"-1068787,749";"-875856,72";"-1068787,749";"-875855,993";"-1068792,114";"";"";"";"dálnice";"D5";"1852299";"";"Souhlasnısesmìremúseku";"Pomalı";"561151";"";"GN_V0.1UIR-ADR_410";"2"
"030041171005";0;5;"2017-01-08";0;"1750";4;0;0;1;1;2;204;1;0;0;8000;2;3;01;1;6;1;3;1;0;0;00;1;02;00;;3;04;"14";9;1;1;1;1;1;7000;2;1;1;"-865875,501";"-1063151,533";"-865875,501";"-1063151,533";"-865875,033";"-1063155,399";"";"";"";"dálnice";"D5";"715039";"";"Souhlasnısesmìremúseku";"Pomalı";"560758";"";"GN_V0.1UIR-ADR_410";"2"
"030041171006";0;5;"2017-01-12";4;"1420";1;4;0;2;1;2;411;0;0;0;3300;3;3;01;1;1;1;5;1;0;0;00;1;02;00;;3;35;"05";1;0;1;0;1;1;300;2;1;1;"-830333,781";"-1072716,465";"-830333,781";"-1072716,465";"-830335,174";"-1072721,369";"";"";"";"dálnice";"D5";"3069728";"";"Souhlasnısesmìremúseku";"Rychlı";"559164";"";"GN_V0.1UIR-ADR_410";"2"
"030041171007";0;5;"2017-01-21";6;"0630";1;4;0;1;1;2;203;0;0;2;11800;3;1;01;1;6;1;3;1;0;0;00;1;02;00;;6;62;"14";3;0;1;1;1;3;7000;3;1;1;"-877877,637";"-1068706,268";"-877877,637";"-1068706,268";"-877877,378";"-1068702,58";"";"";"";"dálnice";"D5";"3069699";"";"Souhlasnısesmìremúseku";"Pomalı";"561169";"";"GN_V0.1UIR-ADR_410";"2"
"030041171008";0;5;"2017-01-21";6;"0630";3;0;5;2;1;2;203;0;0;0;4500;3;1;01;1;6;1;3;1;0;0;00;1;02;00;;7;26;"15";3;0;1;0;1;3;200;3;1;1;"-877877,637";"-1068706,268";"-877877,637";"-1068706,268";"-877877,378";"-1068702,58";"";"";"";"dálnice";"D5";"3069699";"";"Souhlasnısesmìremúseku";"Pomalı";"561169";"";"GN_V0.1UIR-ADR_410";"2"
"030041171009";0;5;"2017-01-23";1;"1050";3;0;8;2;1;9;511;0;0;0;5500;3;1;01;1;1;1;3;1;0;0;00;1;02;00;;7;40;"08";9;0;1;0;1;1;1000;3;5;1;"-872109,289";"-1067186,036";"-872109,289";"-1067186,036";"-872106,799";"-1067190,541";"";"";"";"dálnice";"D5";"1849560";"";"Souhlasnısesmìremúseku";"Pomalı";"561151";"";"GN_V0.1UIR-ADR_410";"2"
"030041171010";0;5;"2017-01-23";1;"1160";1;2;0;2;1;2;411;0;0;0;2300;3;1;01;1;1;1;3;1;0;0;00;1;02;00;;7;48;"12";3;0;1;0;1;1;800;3;1;1;"-840582,643";"-1070327,516";"-840582,643";"-1070327,516";"-840581,071";"-1070324,9";"";"";"";"dálnice";"D5";"1437902";"";"Souhlasnısesmìremúseku";"Pomalı";"559393";"";"GN_V0.1UIR-ADR_410";"2"
"030041171011";0;5;"2017-01-24";2;"1655";3;0;4;2;1;2;508;0;0;0;7500;3;3;01;0;2;1;3;2;0;0;00;1;01;00;;7;62;"07";9;0;1;1;1;1;2000;3;1;1;"-839093,002";"-1070973,298";"-839093,002";"-1070973,298";"-839094,1";"-1070980,117";"";"";"";"dálnice";"D5";"3069741";"";"Souhlasnısesmìremúseku";"Pomalı";"558672";"";"GN_V0.1UIR-ADR_410";"2"
"030041171012";0;5;"2017-01-28";6;"1143";9;0;0;2;1;2;511;0;0;0;2020;3;1;01;1;1;1;5;3;0;0;00;1;01;00;;7;48;"14";9;0;1;1;1;3;1000;3;1;1;"-859741,618";"-1064925,844";"-859741,618";"-1064925,844";"-859738,494";"-1064923,548";"";"";"";"dálnice";"D5";"3069677";"";"Opaènıkesmìruúseku";"Pomalı";"560758";"";"GN_V0.1UIR-ADR_410";"2"
"030041171013";0;5;"2017-02-02";4;"0805";3;0;4;2;1;2;204;0;0;0;2250;3;5;01;3;1;1;3;1;0;0;00;1;01;00;;3;13;"11";1;1;1;1;1;3;1500;2;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2"
