"060042182059";0;1;"2018-05-19";6;"0960";1;2;0;2;1;0;508;0;0;0;30;2;2;01;1;1;1;5;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2"
"060042182065";0;1;"2018-05-27";0;"0660";1;2;0;2;1;0;508;0;0;0;50;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2"
"160041181001";0;1;"2018-01-02";2;"0725";3;0;4;2;1;2;204;0;0;0;600;2;3;01;6;2;1;3;1;0;0;00;1;01;00;;3;32;"07";1;1;1;0;1;1;400;2;1;1;"-653169,635";"-1130793,746";"-653169,635";"-1130793,746";"-653168,502";"-1130790,009";"";"";"";"dálnice";"D1";"718651";"";"Souhlasnısesmìremúseku";"Pomalı";"587516";"";"GN_V0.1UIR-ADR_410";"2"
"160041181002";0;1;"2018-01-02";2;"0830";3;0;4;2;1;2;204;0;0;0;900;2;5;01;1;1;1;0;1;0;0;00;1;01;00;;3;02;"14";9;1;1;0;1;1;700;2;1;1;"-668517,229";"-1123526,604";"-668504,874";"-1123532,513";"-668505,465";"-1123532,407";"";"";"";"místníkomunikace";"";"1734858";"";"Souhlasnısesmìremúseku";"Pomalı";"586846";"";"GN_V0.1UIR-ADR_410";"2"
"160041181003";0;1;"2018-01-02";2;"0835";9;0;0;2;1;2;204;0;0;0;420;3;5;01;4;3;1;3;1;0;0;00;3;01;00;;3;39;"16";8;1;1;0;1;1;400;2;1;1;"-668516,792";"-1123527,218";"-668516,792";"-1123527,218";"-668504,915";"-1123529,357";"";"";"";"místníkomunikace";"";"1734858";"";"Souhlasnısesmìremúseku";"Pomalı";"586846";"";"GN_V0.1UIR-ADR_410";"2"
"160041181004";0;1;"2018-01-03";3;"0815";3;0;9;2;1;2;204;0;0;0;1900;1;3;01;5;1;1;3;1;0;0;10;1;01;00;;3;47;"06";2;1;1;0;1;1;400;2;1;1;"-680010,16";"-1115486,367";"-680018,782";"-1115444,871";"-680018,789";"-1115445,044";"";"";"";"dálnice";"D1";"1734869";"";"Souhlasnısesmìremúseku";"Pomalı";"568678";"";"GN_V0.1UIR-ADR_410";"2"
"160041181005";0;1;"2018-01-04";4;"0500";1;1;0;2;1;2;508;0;0;0;1750;2;3;01;3;7;1;3;3;0;0;00;1;02;00;;5;19;"12";9;0;1;0;1;3;1000;2;1;1;"-680010,16";"-1115486,367";"-680010,16";"-1115486,367";"-680023,437";"-1115496,836";"";"";"";"dálnice";"D1";"1734870";"";"Souhlasnısesmìremúseku";"Pomalı";"568678";"";"GN_V0.1UIR-ADR_410";"2"
"160041181006";0;1;"2018-01-05";5;"1422";3;0;3;2;1;2;203;0;0;0;210;2;1;01;1;1;1;3;4;0;0;00;3;01;00;;3;39;"03";1;0;1;0;1;3;150;2;1;1;"-661807,47";"-1127950,491";"-661807,47";"-1127950,491";"-661806,785";"-1127950,172";"";"";"";"dálnice";"D1";"1419853";"";"Souhlasnısesmìremúseku";"Pomalı";"587249";"";"GN_V0.1UIR-ADR_410";"2"
"160041181007";0;1;"2018-01-07";0;"0245";3;0;4;1;1;2;508;0;0;1;2600;3;1;01;1;6;1;3;1;0;0;00;1;01;00;;7;48;"12";3;0;1;1;1;1;1500;3;1;1;"-637632,303";"-1138891,596";"-637632,303";"-1138891,596";"-637627,252";"-1138888,721";"";"";"";"dálnice";"D1";"1419425";"";"Souhlasnısesmìremúseku";"Pomalı";"597007";"";"GN_V0.1UIR-ADR_410";"2"
"160041181008";0;1;"2018-01-08";1;"2560";3;0;9;2;1;0;504;0;0;0;30;3;1;01;1;4;1;0;6;3;5;09;1;01;00;;17;;"XX";;;;;;;0;;;;"-668357,146";"-1123738,907";"-668357,146";"-1123738,907";"-668360,74";"-1123739,501";"";"";"";"dálnice";"D1";"539276";"";"Souhlasnısesmìremúseku";"Pomalı";"586846";"";"GN_V0.1UIR-ADR_410";"2"
