"180106170001";3;26218;"2017-01-01";0;"0440";3;0;1;1;1;0;205;0;0;2;600;2;1;01;1;6;1;1;1;0;0;00;3;01;00;;3;39;"00";1;1;1;1;1;1;600;2;1;1;"-736277,886";"-973145,641";"-736272,759";"-973139,098";"-736272,85";"-973139,216";"";"";"";"silnice3.tøídy";"26218";"2298926";"";"Opaènıkesmìruúseku";"Pomalı";"562297";"";"GN_V0.1UIR-ADR_410";"2"
"180106170002";2;262;"2017-01-02";1;"0805";1;4;0;2;1;2;503;0;0;0;470;2;8;01;5;3;1;1;1;3;3;00;1;03;00;;5;13;"10";8;0;1;0;1;1;120;2;1;1;"-726587,692";"-977799,872";"-726588,394";"-977799,372";"-726589,217";"-977800,741";"ÈeskáLípa";"Dìèínská";"";"silnice2.tøídy";"262";"129656";"";"Souhlasnısesmìremúseku";"Pomalı";"561380";"66273";"GN_V0.1UIR-ADR_410";"1"
"180106170003";3;2624;"2017-01-02";1;"0830";3;0;9;2;1;0;508;0;0;0;50;2;8;01;1;1;1;1;1;3;3;00;5;01;19;6;17;;"XX";;;;;;;0;;;;"-728187,69";"-979482,318";"-728187,405";"-979482,197";"-728187,188";"-979482,701";"ÈeskáLípa";"Litomìøická";"";"silnice3.tøídy";"2624";"1299667";"";"Souhlasnısesmìremúseku";"Pomalı";"561380";"66788";"GN_V0.1UIR-ADR_410";"1"
"180106170004";3;2634;"2017-01-02";1;"1110";9;0;0;2;1;2;204;0;0;0;1200;2;5;01;5;3;1;1;1;0;0;00;3;01;00;;3;04;"15";3;1;1;0;1;1;1200;2;1;1;"-732207,034";"-980899,868";"-732206,815";"-980898,975";"-732205,681";"-980887,556";"";"";"";"silnice3.tøídy";"2634";"2298857";"";"Opaènıkesmìruúseku";"Pomalı";"546232";"";"GN_V0.1UIR-ADR_410";"2"
"180106170005";6;;"2017-01-01";0;"2560";2;0;0;2;1;0;508;0;0;0;100;2;8;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-725350,549";"-977172,414";"-725350,549";"-977172,414";"-725333,455";"-977178,801";"ÈeskáLípa";"Havíøská";"";"místníkomunikace";"";"1382437";"";"Opaènıkesmìruúseku";"Pomalı";"561380";"66371";"GN_V0.1UIR-ADR_410";"1"
"180106170006";1;9;"2017-01-02";1;"2560";3;0;3;2;1;0;204;0;0;0;180;2;3;01;1;1;1;1;1;0;0;00;2;01;00;;17;;"XX";;;;;;;0;;;;"-731448,861";"-997110,273";"-731450,575";"-997111,709";"-731456,714";"-997096,266";"";"";"";"silnice1.tøídy";"9";"2300242";"";"Souhlasnısesmìremúseku";"Pomalı";"561533";"";"GN_V0.1UIR-ADR_410";"2"
"180106170007";1;38;"2017-01-02";1;"1800";5;0;0;2;4;0;100;0;0;0;300;2;3;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"15";1;0;1;0;1;3;300;2;1;1;"-723134,763";"-987821,384";"-723134,763";"-987821,384";"-723134,976";"-987821,584";"";"";"";"silnice1.tøídy";"38";"2299297";"";"Opaènıkesmìruúseku";"Pomalı";"561665";"";"GN_V0.1UIR-ADR_410";"2"
"180106170008";2;262;"2017-01-02";1;"2020";9;0;0;2;1;2;204;0;0;0;300;2;6;01;5;7;1;1;1;0;0;00;1;01;00;;3;39;"16";3;1;1;0;1;1;300;2;1;1;"-722258,15";"-979041,315";"-722259,696";"-979025,471";"-722259,699";"-979025,566";"";"";"";"silnice2.tøídy";"262";"132498";"";"Souhlasnısesmìremúseku";"Pomalı";"561380";"";"GN_V0.1UIR-ADR_410";"2"
"180106170009";6;;"2017-01-03";2;"0920";9;0;0;2;1;2;511;0;0;0;500;2;6;01;5;3;1;1;1;0;0;00;1;01;00;;3;60;"16";3;1;1;0;1;5;500;3;1;1;"-727404,339";"-994621,236";"-727394,667";"-994618,012";"-727394,319";"-994618,021";"Dubá";"NaVyhlídce";"";"místníkomunikace";"";"796527";"";"Souhlasnısesmìremúseku";"Pomalı";"561533";"68977";"GN_V0.1UIR-ADR_410";"1"
"180106170010";8;;"2017-01-04";3;"0745";3;0;9;2;1;2;508;0;0;0;10;2;3;01;3;2;1;1;1;0;0;09;1;01;00;;3;13;"15";1;0;1;0;1;5;0;2;1;1;"-725124,3";"-976806,286";"-725124,3";"-976806,286";"-725124,087";"-976806,355";"ÈeskáLípa";"";"";"místníkomunikace";"";"1870001";"";"Souhlasnısesmìremúseku";"Pomalı";"561380";"";"GN_V0.1UIR-ADR_410";"1"
"180106170011";2;270;"2017-01-04";3;"0830";3;0;1;2;1;2;205;0;0;0;300;2;8;01;3;3;1;1;1;0;0;00;3;01;00;;3;39;"03";3;0;1;0;1;1;300;3;1;1;"-710115,241";"-977995,764";"-710115,241";"-977995,764";"-710128,787";"-977980,284";"";"";"";"silnice2.tøídy";"270";"2299323";"";"Opaènıkesmìruúseku";"Pomalı";"561444";"";"GN_V0.1UIR-ADR_410";"2"
"180106170012";6;;"2017-01-04";3;"1060";2;0;0;2;1;0;511;0;0;0;30;2;8;01;1;1;1;1;1;3;3;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-725947,06";"-977893,251";"-725963,02";"-977869,387";"-725963,876";"-977869,226";"ÈeskáLípa";"Arbesova";"";"místníkomunikace";"";"129925";"";"Souhlasnısesmìremúseku";"Pomalı";"561380";"66052";"GN_V0.1UIR-ADR_410";"1"
"180106170013";1;9;"2017-01-04";3;"1540";1;2;0;2;1;2;511;0;0;0;1050;2;6;01;5;3;1;1;1;0;0;00;1;03;00;;3;29;"11";1;1;1;0;1;1;500;2;1;1;"-723909,836";"-972580,323";"-723904,033";"-972580,937";"-723916,892";"-972573,553";"";"";"";"silnice1.tøídy";"9";"118606";"";"Souhlasnısesmìremúseku";"Pomalı";"561622";"";"GN_V0.1UIR-ADR_410";"2"
"180106170014";1;9;"2017-01-04";3;"1550";9;0;0;2;1;2;204;0;0;0;2050;2;8;01;5;3;1;1;1;0;0;00;3;01;00;;3;39;"15";9;1;1;0;1;3;2000;2;1;1;"-731517,817";"-997151,251";"-731517,817";"-997151,251";"-731511,63";"-997152,235";"";"";"";"silnice1.tøídy";"9";"2300242";"";"Opaènıkesmìruúseku";"Pomalı";"561533";"";"GN_V0.1UIR-ADR_410";"2"
"180106170015";3;2628;"2017-01-04";3;"1800";3;0;6;2;1;2;204;0;0;0;800;2;8;01;5;7;1;1;1;0;0;05;3;01;00;;3;17;"14";3;1;1;0;1;3;800;2;1;1;"-725136,467";"-970158,605";"-725144,462";"-970141,151";"-725144,385";"-970141,107";"SkaliceuÈeskéLípy";"";"";"silnice3.tøídy";"2628";"3082791";"";"Souhlasnısesmìremúseku";"Pomalı";"562025";"";"GN_V0.1UIR-ADR_410";"1"
"180106170016";6;;"2017-01-05";4;"0630";2;0;0;2;1;2;508;0;0;0;50;2;8;01;1;2;1;1;1;0;0;00;1;02;00;;12;00;"09";3;0;1;0;1;5;0;3;1;1;"-725180,955";"-977070,433";"-725180,955";"-977070,433";"-725186,868";"-977069,729";"ÈeskáLípa";"Mariánská";"";"místníkomunikace";"";"127572";"";"Souhlasnısesmìremúseku";"Pomalı";"561380";"66869";"GN_V0.1UIR-ADR_410";"1"
"180106170017";1;38;"2017-01-05";4;"1930";5;0;0;2;4;0;100;0;0;0;50;2;3;01;1;6;1;1;1;0;0;00;1;01;00;;7;62;"15";6;0;1;0;1;1;50;3;1;1;"-715974,033";"-997571,16";"-715969,505";"-997564,779";"-715965,975";"-997557,942";"";"";"";"silnice1.tøídy";"38";"2299317";"";"Souhlasnısesmìremúseku";"Pomalı";"561495";"";"GN_V0.1UIR-ADR_410";"2"
"180106170018";6;;"2017-01-06";5;"0640";1;4;0;1;1;2;503;0;0;1;500;2;5;01;5;4;1;1;1;0;0;00;3;02;00;;3;39;"08";1;1;1;0;1;5;200;2;1;1;"-726177,579";"-978738,725";"-726177,579";"-978738,725";"-726186,018";"-978733,083";"ÈeskáLípa";"Dubická";"";"místníkomunikace";"";"131787";"";"Souhlasnısesmìremúseku";"Pomalı";"561380";"66303";"GN_V0.1UIR-ADR_410";"1"
"180106170019";3;26839;"2017-01-06";5;"1330";1;1;0;2;1;2;511;0;0;0;700;2;5;01;5;3;1;1;1;0;0;00;3;02;00;;3;47;"10";1;1;1;0;1;1;200;2;1;1;"-714609,471";"-967273,753";"-714609,471";"-967273,753";"-714613,978";"-967273,373";"Maøenice";"";"";"silnice3.tøídy";"26839";"1213886";"";"Opaènıkesmìruúseku";"Pomalı";"561827";"";"GN_V0.1UIR-ADR_410";"1"
"180106170020";6;;"2017-01-06";5;"1610";3;0;6;2;1;2;204;0;0;0;100;2;5;01;5;3;1;0;1;0;0;00;3;01;00;;3;39;"02";1;1;1;0;1;5;100;2;1;1;"-726191,719";"-978747,239";"-726209,445";"-978753,148";"-726209,519";"-978753,041";"ÈeskáLípa";"Dubická";"";"místníkomunikace";"";"131787";"";"Souhlasnısesmìremúseku";"Pomalı";"561380";"66303";"GN_V0.1UIR-ADR_410";"1"
"180106170021";3;27016;"2017-01-07";6;"1515";3;0;3;2;1;2;204;0;0;0;105;2;5;01;6;1;1;1;1;0;0;00;1;01;00;;3;39;"09";1;1;1;0;1;1;100;2;1;1;"-711289,415";"-967540,23";"-711283,37";"-967530,386";"-711283,508";"-967530,623";"JablonnévPodještìdí";"";"";"silnice3.tøídy";"27016";"3083353";"";"Opaènıkesmìruúseku";"Pomalı";"561631";"";"GN_V0.1UIR-ADR_410";"1"
